City,Category,Jaccard,b1_stars,b2_stars,b1_rev,b2_rev,b1_id,b2_id
Saint Louis,Food,0.045112781954887216,4.0,3.0,67,72,8914615,8915068
Saint Louis,Food,0.02717391304347826,3.0,4.0,72,117,8915068,8916761
Saint Louis,Breweries,0.017130620985010708,4.5,4.0,605,345,8906034,8909254
Saint Louis,Breweries,0.0110803324099723,4.5,4.0,605,125,8906034,8910096
Saint Louis,Breweries,0.07551487414187644,4.0,4.0,345,125,8909254,8910096
Saint Louis,Pubs,0.017130620985010708,4.5,4.0,605,345,8906034,8909254
Saint Louis,Pubs,0.006622516556291391,4.5,4.0,605,155,8906034,8913205
Saint Louis,Pubs,0.01650943396226415,4.0,4.0,86,345,8906528,8909254
Saint Louis,Donuts,0.03194888178913738,4.5,4.5,55,268,8906140,8913101
Saint Louis,Arts & Entertainment,0.006829268292682927,4.5,4.5,22,1010,8909868,8911972
Saint Louis,Arts & Entertainment,0.006756756756756757,3.5,4.5,33,1010,8911231,8911972
Saint Louis,Arts & Entertainment,0.010638297872340425,4.5,4.5,1010,35,8911972,8912957
Saint Louis,Arts & Entertainment,0.005893909626719057,4.5,3.5,1010,14,8911972,8913305
Saint Louis,Steakhouses,0.009041591320072333,4.0,3.0,261,297,8906265,8910526
Saint Louis,Pizza,0.0411522633744856,4.0,4.0,126,633,8909079,8910986
Saint Louis,Pizza,0.015492957746478873,4.0,4.0,88,633,8909514,8910986
Saint Louis,Pizza,0.010479041916167664,4.0,4.0,633,42,8910986,8911794
Saint Louis,Pizza,0.007142857142857143,4.0,3.5,633,72,8910986,8913181
Saint Louis,Shopping,0.06097560975609756,3.5,4.0,20,67,8907180,8914615
Saint Louis,Shopping,0.004873294346978557,5.0,4.5,21,1010,8907289,8911972
Saint Louis,Shopping,0.006829268292682927,4.5,4.5,22,1010,8909868,8911972
Saint Louis,Shopping,0.0078125,4.5,4.5,1010,22,8911972,8911981
Saint Louis,Shopping,0.004835589941972921,4.5,4.5,1010,29,8911972,8912196
Saint Louis,Shopping,0.00946073793755913,4.5,4.0,1010,57,8911972,8912266
Saint Louis,Shopping,0.007597340930674264,4.5,4.0,1010,51,8911972,8914209
Saint Louis,Shopping,0.01317027281279398,4.5,4.0,1010,67,8911972,8914615
Saint Louis,Shopping,0.008387698042870456,4.5,3.0,1010,72,8911972,8915068
Saint Louis,Shopping,0.006666666666666667,4.5,4.5,1010,47,8911972,8915348
Saint Louis,Shopping,0.006730769230769231,4.5,4.5,1010,37,8911972,8915437
Saint Louis,Shopping,0.009624639076034648,4.5,4.0,1010,39,8911972,8916091
Saint Louis,Shopping,0.045112781954887216,4.0,3.0,67,72,8914615,8915068
Saint Louis,Delis,0.022058823529411766,4.0,4.5,126,152,8906543,8916288
Saint Louis,Local Flavor,0.015306122448979591,4.5,3.5,383,15,8909070,8911735
Saint Louis,Local Flavor,0.016166281755196306,4.5,4.0,383,57,8909070,8912266
Saint Louis,Art Galleries,0.006829268292682927,4.5,4.5,22,1010,8909868,8911972
Saint Louis,Flowers & Gifts,0.045112781954887216,4.0,3.0,67,72,8914615,8915068
Saint Louis,Event Planning & Services,0.05434782608695652,3.5,4.0,14,83,8913305,8913953
Saint Louis,Event Planning & Services,0.07017543859649122,4.0,4.0,83,39,8913953,8916091
Saint Louis,Bakeries,0.0196078431372549,4.0,4.0,229,135,8907236,8907920
Saint Louis,Bakeries,0.02258064516129032,4.0,4.0,229,88,8907236,8909514
Saint Louis,Bakeries,0.05187319884726225,4.0,4.5,229,136,8907236,8910068
Saint Louis,Bakeries,0.02422145328719723,4.0,4.0,229,67,8907236,8914615
Saint Louis,Bakeries,0.018796992481203006,4.0,4.5,135,136,8907920,8910068
Saint Louis,Bakeries,0.0273224043715847,4.5,2.5,136,52,8910068,8913623
Saint Louis,Bakeries,0.045112781954887216,4.0,3.0,67,72,8914615,8915068
Saint Louis,Chinese,0.018518518518518517,4.0,2.5,135,140,8907920,8914986
Saint Louis,Specialty Food,0.005687203791469194,4.5,3.5,1010,51,8911972,8912310
Saint Louis,Specialty Food,0.00881488736532811,4.5,4.5,1010,20,8911972,8912343
Saint Louis,Grocery,0.045112781954887216,4.0,3.0,67,72,8914615,8915068
Saint Louis,Ice Cream & Frozen Yogurt,0.0189873417721519,4.5,4.0,1010,117,8911972,8916761
Saint Louis,Cocktail Bars,0.033307513555383424,4.5,4.0,1010,324,8911972,8913078
Saint Louis,French,0.02976190476190476,3.5,4.0,57,116,8909473,8915523
Saint Louis,Beer,0.034482758620689655,4.0,4.0,83,67,8913953,8914615
Saint Louis,Beer,0.045112781954887216,4.0,3.0,67,72,8914615,8915068
Saint Louis,Wine & Spirits,0.034482758620689655,4.0,4.0,83,67,8913953,8914615
Saint Louis,Wine & Spirits,0.045112781954887216,4.0,3.0,67,72,8914615,8915068
Saint Louis,Thai,0.017421602787456445,3.0,2.5,222,70,8914020,8914637
Saint Louis,Burgers,0.04032258064516129,3.5,3.5,63,66,8911096,8916319
Saint Louis,Dive Bars,0.05714285714285714,3.5,4.0,63,48,8911096,8915272
Saint Louis,Drugstores,0.045112781954887216,4.0,3.0,67,72,8914615,8915068
Saint Louis,Chocolatiers & Shops,0.00881488736532811,4.5,4.5,1010,20,8911972,8912343
Santa Barbara,Restaurants,0.005761613251710479,4.0,4.0,389,2404,8906007,8906063
Santa Barbara,Restaurants,0.010344827586206896,4.0,3.5,389,197,8906007,8911544
Santa Barbara,Restaurants,0.011009174311926606,4.0,4.0,389,162,8906007,8912733
Santa Barbara,Restaurants,0.014450867052023121,4.0,4.5,389,313,8906007,8913206
Santa Barbara,Restaurants,0.0148975791433892,4.0,5.0,389,156,8906007,8913735
Santa Barbara,Restaurants,0.010480349344978166,4.0,4.0,389,768,8906007,8913910
Santa Barbara,Restaurants,0.009408602150537635,4.0,4.0,389,362,8906007,8914469
Santa Barbara,Restaurants,0.005,4.0,4.5,389,1018,8906007,8914819
Santa Barbara,Restaurants,0.006305170239596469,4.0,4.5,389,409,8906007,8914848
Santa Barbara,Restaurants,0.01441899915182358,4.0,4.0,389,807,8906007,8915807
Santa Barbara,Restaurants,0.014285714285714285,4.0,4.0,389,108,8906007,8915812
Santa Barbara,Restaurants,0.010607521697203472,4.0,4.0,389,659,8906007,8916108
Santa Barbara,Restaurants,0.006097560975609756,4.0,3.0,389,436,8906007,8916364
Santa Barbara,Restaurants,0.0030959752321981426,4.0,4.0,2404,188,8906063,8909639
Santa Barbara,Restaurants,0.0034749034749034747,4.0,4.0,2404,195,8906063,8910558
Santa Barbara,Restaurants,0.003472222222222222,4.0,3.5,2404,197,8906063,8911544
Santa Barbara,Restaurants,0.00234375,4.0,4.0,2404,162,8906063,8912733
Santa Barbara,Restaurants,0.0019569471624266144,4.0,5.0,2404,156,8906063,8913735
Santa Barbara,Restaurants,0.008264462809917356,4.0,4.0,2404,768,8906063,8913910
Santa Barbara,Restaurants,0.0037257824143070045,4.0,3.5,2404,290,8906063,8914004
Santa Barbara,Restaurants,0.005087209302325582,4.0,4.0,2404,362,8906063,8914469
Santa Barbara,Restaurants,0.001957713390759593,4.0,3.5,2404,155,8906063,8914758
Santa Barbara,Restaurants,0.012126589766341319,4.0,4.5,2404,1018,8906063,8914819
Santa Barbara,Restaurants,0.005001786352268668,4.0,4.5,2404,409,8906063,8914848
Santa Barbara,Restaurants,0.006157189424121695,4.0,4.0,2404,374,8906063,8915625
Santa Barbara,Restaurants,0.006898714330511132,4.0,4.0,2404,807,8906063,8915807
Santa Barbara,Restaurants,0.006572461386789352,4.0,4.0,2404,659,8906063,8916108
Santa Barbara,Restaurants,0.0038153376573826785,4.0,3.5,2404,227,8906063,8916148
Santa Barbara,Restaurants,0.0024708789269325803,4.0,3.0,2404,436,8906063,8916364
Santa Barbara,Restaurants,0.006493506493506494,4.5,4.0,116,659,8907242,8916108
Santa Barbara,Restaurants,0.004677268475210477,3.5,4.5,56,1018,8909168,8914819
Santa Barbara,Restaurants,0.02734375,4.0,3.5,66,197,8909172,8911544
Santa Barbara,Restaurants,0.010638297872340425,4.0,4.5,66,409,8909172,8914848
Santa Barbara,Restaurants,0.004448398576512456,4.5,4.5,111,1018,8909579,8914819
Santa Barbara,Restaurants,0.011673151750972763,4.5,4.5,111,409,8909579,8914848
Santa Barbara,Restaurants,0.006535947712418301,4.5,4.0,111,659,8909579,8916108
Santa Barbara,Restaurants,0.029411764705882353,4.0,3.5,188,197,8909639,8911544
Santa Barbara,Restaurants,0.014749262536873156,4.0,5.0,188,156,8909639,8913735
Santa Barbara,Restaurants,0.00631578947368421,4.0,4.0,188,768,8909639,8913910
Santa Barbara,Restaurants,0.012711864406779662,4.0,3.5,188,290,8909639,8914004
Santa Barbara,Restaurants,0.020833333333333332,4.0,3.5,188,57,8909639,8914245
Santa Barbara,Restaurants,0.005,4.0,4.5,188,1018,8909639,8914819
Santa Barbara,Restaurants,0.009708737864077669,4.0,3.0,188,436,8909639,8916364
Santa Barbara,Restaurants,0.005219206680584551,4.0,4.0,195,768,8910558,8913910
Santa Barbara,Restaurants,0.012526096033402923,4.0,3.5,195,290,8910558,8914004
Santa Barbara,Restaurants,0.0196078431372549,4.0,3.5,195,169,8910558,8914429
Santa Barbara,Restaurants,0.005804311774461028,4.0,4.5,195,1018,8910558,8914819
Santa Barbara,Restaurants,0.008347245409015025,4.0,4.5,195,409,8910558,8914848
Santa Barbara,Restaurants,0.006024096385542169,4.0,4.0,195,807,8910558,8915807
Santa Barbara,Restaurants,0.009456264775413711,4.0,4.0,195,659,8910558,8916108
Santa Barbara,Restaurants,0.04714640198511166,4.0,3.5,195,227,8910558,8916148
Santa Barbara,Restaurants,0.007987220447284345,4.0,3.0,195,436,8910558,8916364
Santa Barbara,Restaurants,0.004351610095735422,2.0,4.5,136,1018,8911204,8914819
Santa Barbara,Restaurants,0.043859649122807015,3.5,3.5,62,57,8911363,8914245
Santa Barbara,Restaurants,0.012591815320041973,3.5,4.0,197,768,8911544,8913910
Santa Barbara,Restaurants,0.013850415512465374,3.5,3.5,197,169,8911544,8914429
Santa Barbara,Restaurants,0.012681159420289856,3.5,4.0,197,362,8911544,8914469
Santa Barbara,Restaurants,0.004962779156327543,3.5,4.5,197,1018,8911544,8914819
Santa Barbara,Restaurants,0.008319467554076539,3.5,4.5,197,409,8911544,8914848
Santa Barbara,Restaurants,0.006012024048096192,3.5,4.0,197,807,8911544,8915807
Santa Barbara,Restaurants,0.014354066985645933,3.5,3.5,197,227,8911544,8916148
Santa Barbara,Restaurants,0.011182108626198083,3.5,3.0,197,436,8911544,8916364
Santa Barbara,Restaurants,0.014176663031624863,4.0,4.0,162,768,8912733,8913910
Santa Barbara,Restaurants,0.017475728155339806,4.0,4.0,162,362,8912733,8914469
Santa Barbara,Restaurants,0.006230529595015576,4.0,4.0,162,807,8912733,8915807
Santa Barbara,Restaurants,0.011135857461024499,4.5,4.5,313,141,8913206,8913668
Santa Barbara,Restaurants,0.007455731593662628,4.5,4.0,313,768,8913206,8913910
Santa Barbara,Restaurants,0.004528301886792453,4.5,4.5,313,1018,8913206,8914819
Santa Barbara,Restaurants,0.007331378299120235,4.5,4.0,313,374,8913206,8915625
Santa Barbara,Restaurants,0.007253886010362694,4.5,4.0,313,659,8913206,8916108
Santa Barbara,Restaurants,0.0055309734513274336,4.5,4.0,141,768,8913668,8913910
Santa Barbara,Restaurants,0.009174311926605505,4.5,4.5,141,409,8913668,8914848
Santa Barbara,Restaurants,0.012280701754385965,4.5,3.0,141,436,8913668,8916364
Santa Barbara,Restaurants,0.01073345259391771,5.0,4.5,156,409,8913735,8914848
Santa Barbara,Restaurants,0.005219206680584551,5.0,4.0,156,807,8913735,8915807
Santa Barbara,Restaurants,0.009913258983890954,5.0,4.0,156,659,8913735,8916108
Santa Barbara,Restaurants,0.006660323501427212,4.0,3.5,768,290,8913910,8914004
Santa Barbara,Restaurants,0.013452914798206279,4.0,4.0,768,362,8913910,8914469
Santa Barbara,Restaurants,0.0054466230936819175,4.0,3.5,768,155,8913910,8914758
Santa Barbara,Restaurants,0.007900677200902935,4.0,4.5,768,1018,8913910,8914819
Santa Barbara,Restaurants,0.005982905982905983,4.0,4.5,768,409,8913910,8914848
Santa Barbara,Restaurants,0.007134363852556481,4.0,4.0,768,79,8913910,8915097
Santa Barbara,Restaurants,0.0043975373790677225,4.0,4.0,768,374,8913910,8915625
Santa Barbara,Restaurants,0.008968609865470852,4.0,4.0,768,807,8913910,8915807
Santa Barbara,Restaurants,0.0057405281285878304,4.0,4.0,768,108,8913910,8915812
Santa Barbara,Restaurants,0.0035161744022503515,4.0,4.0,768,659,8913910,8916108
Santa Barbara,Restaurants,0.00708502024291498,4.0,3.5,768,227,8913910,8916148
Santa Barbara,Restaurants,0.011764705882352941,4.0,3.0,768,436,8913910,8916364
Santa Barbara,Restaurants,0.013245033112582781,3.5,3.5,290,169,8914004,8914429
Santa Barbara,Restaurants,0.010038610038610039,3.5,4.5,290,1018,8914004,8914819
Santa Barbara,Restaurants,0.008658008658008658,3.5,4.5,290,409,8914004,8914848
Santa Barbara,Restaurants,0.013740458015267175,3.5,4.0,290,374,8914004,8915625
Santa Barbara,Restaurants,0.006422018348623854,3.5,4.0,290,807,8914004,8915807
Santa Barbara,Restaurants,0.0074309978768577496,3.5,4.0,290,659,8914004,8916108
Santa Barbara,Restaurants,0.009765625,3.5,3.5,290,227,8914004,8916148
Santa Barbara,Restaurants,0.011142061281337047,3.5,3.0,290,436,8914004,8916364
Santa Barbara,Restaurants,0.013043478260869565,3.5,4.5,57,409,8914245,8914848
Santa Barbara,Restaurants,0.007032348804500703,3.5,4.0,57,659,8914245,8916108
Santa Barbara,Restaurants,0.008496176720475786,3.5,4.5,169,1018,8914429,8914819
Santa Barbara,Restaurants,0.01346389228886169,3.5,4.0,169,659,8914429,8916108
Santa Barbara,Restaurants,0.009162303664921465,4.0,4.5,362,409,8914469,8914848
Santa Barbara,Restaurants,0.010371650821089023,4.0,4.0,362,807,8914469,8915807
Santa Barbara,Restaurants,0.01397712833545108,4.0,3.0,362,436,8914469,8916364
Santa Barbara,Restaurants,0.007425742574257425,3.5,4.0,155,659,8914758,8916108
Santa Barbara,Restaurants,0.008480565371024734,4.5,4.5,1018,409,8914819,8914848
Santa Barbara,Restaurants,0.008695652173913044,4.5,4.0,1018,374,8914819,8915625
Santa Barbara,Restaurants,0.005509641873278237,4.5,4.0,1018,807,8914819,8915807
Santa Barbara,Restaurants,0.0078125,4.5,4.0,1018,659,8914819,8916108
Santa Barbara,Restaurants,0.004842615012106538,4.5,3.5,1018,227,8914819,8916148
Santa Barbara,Restaurants,0.009722222222222222,4.5,3.0,1018,436,8914819,8916364
Santa Barbara,Restaurants,0.009128630705394191,4.5,4.0,409,807,8914848,8915807
Santa Barbara,Restaurants,0.009765625,4.5,4.0,409,108,8914848,8915812
Santa Barbara,Restaurants,0.01059322033898305,4.5,4.0,409,68,8914848,8915988
Santa Barbara,Restaurants,0.012322274881516588,4.5,4.0,409,659,8914848,8916108
Santa Barbara,Restaurants,0.00792393026941363,4.5,3.5,409,227,8914848,8916148
Santa Barbara,Restaurants,0.008353221957040573,4.5,3.0,409,436,8914848,8916364
Santa Barbara,Restaurants,0.00980392156862745,4.0,3.0,79,436,8915097,8916364
Santa Barbara,Restaurants,0.010265183917878529,4.0,4.0,374,807,8915625,8915807
Santa Barbara,Restaurants,0.012745098039215686,4.0,4.0,374,659,8915625,8916108
Santa Barbara,Restaurants,0.013490725126475547,4.0,3.5,374,227,8915625,8916148
Santa Barbara,Restaurants,0.00997506234413965,4.0,3.0,374,436,8915625,8916364
Santa Barbara,Restaurants,0.006600660066006601,4.0,4.0,807,108,8915807,8915812
Santa Barbara,Restaurants,0.01734906315058987,4.0,4.0,807,659,8915807,8916108
Santa Barbara,Restaurants,0.005836575875486381,4.0,3.5,807,227,8915807,8916148
Santa Barbara,Restaurants,0.004850444624090542,4.0,3.0,807,436,8915807,8916364
Santa Barbara,Restaurants,0.00788436268068331,4.0,4.0,108,659,8915812,8916108
Santa Barbara,Restaurants,0.009111617312072893,4.0,3.5,659,227,8916108,8916148
Santa Barbara,Restaurants,0.012213740458015267,3.5,3.0,227,436,8916148,8916364
Santa Barbara,Food,0.005761613251710479,4.0,4.0,389,2404,8906007,8906063
Santa Barbara,Food,0.021613832853025938,4.0,4.0,389,320,8906007,8906613
Santa Barbara,Food,0.02618657937806874,4.0,4.0,389,238,8906007,8906868
Santa Barbara,Food,0.010224948875255624,4.0,4.5,389,105,8906007,8909928
Santa Barbara,Food,0.011009174311926606,4.0,4.0,389,162,8906007,8912733
Santa Barbara,Food,0.013961605584642234,4.0,5.0,389,192,8906007,8912956
Santa Barbara,Food,0.0148975791433892,4.0,5.0,389,156,8906007,8913735
Santa Barbara,Food,0.009408602150537635,4.0,4.0,389,362,8906007,8914469
Santa Barbara,Food,0.014141414141414142,4.0,4.5,389,113,8906007,8915253
Santa Barbara,Food,0.01441899915182358,4.0,4.0,389,807,8906007,8915807
Santa Barbara,Food,0.014285714285714285,4.0,4.0,389,108,8906007,8915812
Santa Barbara,Food,0.012941176470588235,4.0,4.0,389,472,8906007,8915905
Santa Barbara,Food,0.010607521697203472,4.0,4.0,389,659,8906007,8916108
Santa Barbara,Food,0.004795278495020288,4.0,4.0,2404,320,8906063,8906613
Santa Barbara,Food,0.004180919802356519,4.0,4.0,2404,238,8906063,8906868
Santa Barbara,Food,0.0020567667626491155,4.0,4.0,2404,32,8906063,8907770
Santa Barbara,Food,0.003198720511795282,4.0,4.5,2404,105,8906063,8909928
Santa Barbara,Food,0.007140172867343104,4.0,4.0,2404,276,8906063,8910532
Santa Barbara,Food,0.00234375,4.0,4.0,2404,162,8906063,8912733
Santa Barbara,Food,0.0019569471624266144,4.0,5.0,2404,156,8906063,8913735
Santa Barbara,Food,0.005087209302325582,4.0,4.0,2404,362,8906063,8914469
Santa Barbara,Food,0.004389465283320032,4.0,4.5,2404,113,8906063,8915253
Santa Barbara,Food,0.006898714330511132,4.0,4.0,2404,807,8906063,8915807
Santa Barbara,Food,0.01267605633802817,4.0,4.0,2404,472,8906063,8915905
Santa Barbara,Food,0.006572461386789352,4.0,4.0,2404,659,8906063,8916108
Santa Barbara,Food,0.010869565217391304,4.0,4.0,320,238,8906613,8906868
Santa Barbara,Food,0.016587677725118485,4.0,3.5,320,109,8906613,8913061
Santa Barbara,Food,0.007385524372230428,4.0,4.0,320,362,8906613,8914469
Santa Barbara,Food,0.01405152224824356,4.0,4.5,320,113,8906613,8915253
Santa Barbara,Food,0.0071492403932082215,4.0,4.0,320,807,8906613,8915807
Santa Barbara,Food,0.026378896882494004,4.0,4.0,320,108,8906613,8915812
Santa Barbara,Food,0.013457556935817806,4.0,4.0,320,659,8906613,8916108
Santa Barbara,Food,0.06521739130434782,4.0,4.5,238,105,8906868,8909928
Santa Barbara,Food,0.013806706114398421,4.0,4.0,238,276,8906868,8910532
Santa Barbara,Food,0.015228426395939087,4.0,4.0,238,162,8906868,8912733
Santa Barbara,Food,0.023376623376623377,4.0,5.0,238,156,8906868,8913735
Santa Barbara,Food,0.015228426395939087,4.0,4.0,238,362,8906868,8914469
Santa Barbara,Food,0.014450867052023121,4.0,4.5,238,113,8906868,8915253
Santa Barbara,Food,0.013579049466537343,4.0,4.0,238,807,8906868,8915807
Santa Barbara,Food,0.02064896755162242,4.0,4.0,238,108,8906868,8915812
Santa Barbara,Food,0.02158273381294964,4.0,4.0,238,472,8906868,8915905
Santa Barbara,Food,0.007865168539325843,4.0,4.0,238,659,8906868,8916108
Santa Barbara,Food,0.006493506493506494,4.5,4.0,116,659,8907242,8916108
Santa Barbara,Food,0.015217391304347827,4.5,4.0,105,362,8909928,8914469
Santa Barbara,Food,0.008741258741258742,4.5,4.0,105,472,8909928,8915905
Santa Barbara,Food,0.006587615283267457,4.5,4.0,105,659,8909928,8916108
Santa Barbara,Food,0.009319664492078284,4.0,4.0,276,807,8910532,8915807
Santa Barbara,Food,0.036011080332409975,4.0,4.0,276,472,8910532,8915905
Santa Barbara,Food,0.007543103448275862,4.0,4.0,276,659,8910532,8916108
Santa Barbara,Food,0.017475728155339806,4.0,4.0,162,362,8912733,8914469
Santa Barbara,Food,0.006230529595015576,4.0,4.0,162,807,8912733,8915807
Santa Barbara,Food,0.012779552715654952,4.0,4.0,162,472,8912733,8915905
Santa Barbara,Food,0.012797074954296161,5.0,4.0,192,362,8912956,8914469
Santa Barbara,Food,0.005219206680584551,5.0,4.0,156,807,8913735,8915807
Santa Barbara,Food,0.009913258983890954,5.0,4.0,156,659,8913735,8916108
Santa Barbara,Food,0.021739130434782608,3.5,4.5,169,113,8914429,8915253
Santa Barbara,Food,0.01346389228886169,3.5,4.0,169,659,8914429,8916108
Santa Barbara,Food,0.010371650821089023,4.0,4.0,362,807,8914469,8915807
Santa Barbara,Food,0.007246376811594203,4.0,4.0,362,472,8914469,8915905
Santa Barbara,Food,0.012110726643598616,4.5,4.0,113,472,8915253,8915905
Santa Barbara,Food,0.00651890482398957,4.5,4.0,113,659,8915253,8916108
Santa Barbara,Food,0.006600660066006601,4.0,4.0,807,108,8915807,8915812
Santa Barbara,Food,0.011067193675889328,4.0,4.0,807,472,8915807,8915905
Santa Barbara,Food,0.01734906315058987,4.0,4.0,807,659,8915807,8916108
Santa Barbara,Food,0.00788436268068331,4.0,4.0,108,659,8915812,8916108
Santa Barbara,Food,0.008920606601248885,4.0,4.0,472,659,8915905,8916108
Santa Barbara,Coffee & Tea,0.021613832853025938,4.0,4.0,389,320,8906007,8906613
Santa Barbara,Coffee & Tea,0.01441899915182358,4.0,4.0,389,807,8906007,8915807
Santa Barbara,Coffee & Tea,0.014285714285714285,4.0,4.0,389,108,8906007,8915812
Santa Barbara,Coffee & Tea,0.010607521697203472,4.0,4.0,389,659,8906007,8916108
Santa Barbara,Coffee & Tea,0.016587677725118485,4.0,3.5,320,109,8906613,8913061
Santa Barbara,Coffee & Tea,0.0071492403932082215,4.0,4.0,320,807,8906613,8915807
Santa Barbara,Coffee & Tea,0.026378896882494004,4.0,4.0,320,108,8906613,8915812
Santa Barbara,Coffee & Tea,0.013457556935817806,4.0,4.0,320,659,8906613,8916108
Santa Barbara,Coffee & Tea,0.006493506493506494,4.5,4.0,116,659,8907242,8916108
Santa Barbara,Coffee & Tea,0.006600660066006601,4.0,4.0,807,108,8915807,8915812
Santa Barbara,Coffee & Tea,0.01734906315058987,4.0,4.0,807,659,8915807,8916108
Santa Barbara,Coffee & Tea,0.00788436268068331,4.0,4.0,108,659,8915812,8916108
Santa Barbara,Bakeries,0.014285714285714285,4.0,4.0,389,108,8906007,8915812
Santa Barbara,Breakfast & Brunch,0.011009174311926606,4.0,4.0,389,162,8906007,8912733
Santa Barbara,Breakfast & Brunch,0.010480349344978166,4.0,4.0,389,768,8906007,8913910
Santa Barbara,Breakfast & Brunch,0.01441899915182358,4.0,4.0,389,807,8906007,8915807
Santa Barbara,Breakfast & Brunch,0.010607521697203472,4.0,4.0,389,659,8906007,8916108
Santa Barbara,Breakfast & Brunch,0.014176663031624863,4.0,4.0,162,768,8912733,8913910
Santa Barbara,Breakfast & Brunch,0.006230529595015576,4.0,4.0,162,807,8912733,8915807
Santa Barbara,Breakfast & Brunch,0.008968609865470852,4.0,4.0,768,807,8913910,8915807
Santa Barbara,Breakfast & Brunch,0.0035161744022503515,4.0,4.0,768,659,8913910,8916108
Santa Barbara,Breakfast & Brunch,0.01734906315058987,4.0,4.0,807,659,8915807,8916108
Santa Barbara,Bars,0.004180919802356519,4.0,4.0,2404,238,8906063,8906868
Santa Barbara,Bars,0.007140172867343104,4.0,4.0,2404,276,8906063,8910532
Santa Barbara,Bars,0.003472222222222222,4.0,3.5,2404,197,8906063,8911544
Santa Barbara,Bars,0.00234375,4.0,4.0,2404,162,8906063,8912733
Santa Barbara,Bars,0.003812428516965307,4.0,4.5,2404,229,8906063,8912946
Santa Barbara,Bars,0.008264462809917356,4.0,4.0,2404,768,8906063,8913910
Santa Barbara,Bars,0.005087209302325582,4.0,4.0,2404,362,8906063,8914469
Santa Barbara,Bars,0.003506038176860148,4.0,2.5,2404,172,8906063,8914703
Santa Barbara,Bars,0.012126589766341319,4.0,4.5,2404,1018,8906063,8914819
Santa Barbara,Bars,0.01267605633802817,4.0,4.0,2404,472,8906063,8915905
Santa Barbara,Bars,0.0024708789269325803,4.0,3.0,2404,436,8906063,8916364
Santa Barbara,Bars,0.013806706114398421,4.0,4.0,238,276,8906868,8910532
Santa Barbara,Bars,0.011627906976744186,4.0,3.5,238,197,8906868,8911544
Santa Barbara,Bars,0.015228426395939087,4.0,4.0,238,162,8906868,8912733
Santa Barbara,Bars,0.017429193899782137,4.0,4.5,238,229,8906868,8912946
Santa Barbara,Bars,0.012072434607645875,4.0,4.0,238,768,8906868,8913910
Santa Barbara,Bars,0.015228426395939087,4.0,4.0,238,362,8906868,8914469
Santa Barbara,Bars,0.013720742534301856,4.0,4.5,238,1018,8906868,8914819
Santa Barbara,Bars,0.02158273381294964,4.0,4.0,238,472,8906868,8915905
Santa Barbara,Bars,0.012012012012012012,4.0,3.0,238,436,8906868,8916364
Santa Barbara,Bars,0.005780346820809248,4.0,4.0,276,768,8910532,8913910
Santa Barbara,Bars,0.007003891050583658,4.0,4.5,276,1018,8910532,8914819
Santa Barbara,Bars,0.036011080332409975,4.0,4.0,276,472,8910532,8915905
Santa Barbara,Bars,0.0084985835694051,4.0,3.0,276,436,8910532,8916364
Santa Barbara,Bars,0.014285714285714285,3.5,4.5,197,229,8911544,8912946
Santa Barbara,Bars,0.012591815320041973,3.5,4.0,197,768,8911544,8913910
Santa Barbara,Bars,0.012681159420289856,3.5,4.0,197,362,8911544,8914469
Santa Barbara,Bars,0.004962779156327543,3.5,4.5,197,1018,8911544,8914819
Santa Barbara,Bars,0.010574018126888218,3.5,4.0,197,472,8911544,8915905
Santa Barbara,Bars,0.011182108626198083,3.5,3.0,197,436,8911544,8916364
Santa Barbara,Bars,0.014176663031624863,4.0,4.0,162,768,8912733,8913910
Santa Barbara,Bars,0.017475728155339806,4.0,4.0,162,362,8912733,8914469
Santa Barbara,Bars,0.012779552715654952,4.0,4.0,162,472,8912733,8915905
Santa Barbara,Bars,0.010131712259371834,4.5,4.0,229,768,8912946,8913910
Santa Barbara,Bars,0.015463917525773196,4.5,4.0,229,362,8912946,8914469
Santa Barbara,Bars,0.015189873417721518,4.5,2.5,229,172,8912946,8914703
Santa Barbara,Bars,0.00645682001614205,4.5,4.5,229,1018,8912946,8914819
Santa Barbara,Bars,0.011544011544011544,4.5,4.0,229,472,8912946,8915905
Santa Barbara,Bars,0.0121765601217656,4.5,3.0,229,436,8912946,8916364
Santa Barbara,Bars,0.0055309734513274336,4.5,4.0,141,768,8913668,8913910
Santa Barbara,Bars,0.012280701754385965,4.5,3.0,141,436,8913668,8916364
Santa Barbara,Bars,0.013452914798206279,4.0,4.0,768,362,8913910,8914469
Santa Barbara,Bars,0.007900677200902935,4.0,4.5,768,1018,8913910,8914819
Santa Barbara,Bars,0.008950366151342554,4.0,4.0,768,472,8913910,8915905
Santa Barbara,Bars,0.011764705882352941,4.0,3.0,768,436,8913910,8916364
Santa Barbara,Bars,0.007246376811594203,4.0,4.0,362,472,8914469,8915905
Santa Barbara,Bars,0.01397712833545108,4.0,3.0,362,436,8914469,8916364
Santa Barbara,Bars,0.01098901098901099,2.5,4.0,172,472,8914703,8915905
Santa Barbara,Bars,0.009485094850948509,4.5,4.0,1018,472,8914819,8915905
Santa Barbara,Bars,0.009722222222222222,4.5,3.0,1018,436,8914819,8916364
Santa Barbara,Bars,0.008888888888888889,4.0,3.0,472,436,8915905,8916364
Santa Barbara,Nightlife,0.004180919802356519,4.0,4.0,2404,238,8906063,8906868
