BusinessName,AvgStarRating,ReviewCount,PageRank
Filthy McNasty's,3.5,24,1.3923876677265175
Tulip Nail Salon,4.5,14,1.3920253496503499
Adora Body Sculpting Clinic,1.5,12,1.3920035778175315
TD Ballpark,3.5,17,1.3910828149395496
K & C Nails Salon,3.5,13,1.3907976190476194
Gilley's Antique Mall,4.5,24,1.3907093979569765
Best Choice Cleaners,5.0,12,1.390316091954023
Chava Stich N Print,5.0,11,1.3902272727272726
Window World of Philadelphia,3.0,12,1.3894089558573852
Rocchino's,3.0,20,1.3892511010359878
Feisty Studios Salon & Spa,4.5,12,1.3891071428571427
Sandy's West RV Center,4.5,11,1.3889673913043477
Odessa Family Restaurant,2.5,17,1.3887684561815
A Garden Party,5.0,10,1.3885714285714283
Papa John's Pizza,2.0,12,1.3882573891625616
Beijing Herbal Foot Massage,4.0,14,1.387637233709273
All Seasons Express Car Wash,4.0,15,1.3875675167051642
Enterprise Rent-A-Car,4.0,13,1.387007575757576
P's & Q's - Premium Quality,5.0,16,1.3866082022114559
Arch Engraving,4.5,11,1.386387195121951
McDonald's,1.5,14,1.3862049512987014
Happenchance Social Lounge,5.0,13,1.3860870726495729
Dalee Car Bath,4.5,17,1.3859244277009224
Jinxed Fishtown,4.5,22,1.3857205218413524
Wizards One,4.5,11,1.385535714285714
Rebel Brewer,4.0,13,1.3854724025974026
Supercuts,2.5,13,1.3852219265109893
Riffs Cafe at Highland Ridge,4.0,18,1.38515790141536
R-Tailz-R-Waggin Too,4.0,15,1.3848057784911716
Pedego Electric Bikes Reno,5.0,11,1.3842708333333333
Home Goods,4.5,28,1.3842215249446084
Value City Furniture,2.0,13,1.3834866071428573
Boss Battle Games,4.5,17,1.383267795752777
Bogo SB,4.5,12,1.383225126874716
Mandalay Asian Cuisine,3.0,16,1.3830749788714631
Mecafresh,3.5,17,1.3827317248354483
Narberth Dental Group,4.5,11,1.3825000000000003
Hippie Hi,4.0,11,1.3825000000000003
Paceline Physical Therapy,5.0,10,1.3825000000000003
Enterprise Rent-A-Car,4.5,11,1.3824999999999998
Elite Event - Board & Brush,5.0,34,1.3821690052228264
Best Friends Animal Hospital & Pet Resort,5.0,12,1.3819940476190475
Nacho Mama's Mexican Grill,2.5,14,1.3817929639804643
Abra Auto Body Repair of America,4.5,11,1.3811718750000002
Angelica Natalie Photography,5.0,11,1.3811718749999997
TKO DJs,3.5,17,1.3809036626371531
Ladue Nails & Spa,1.5,12,1.3807105263157897
Publix,4.0,18,1.3801854449669109
Pasadena Eye Center,3.0,13,1.379665787841191
Fuel House Fitness Studio,4.5,12,1.3794620075046904
It'Sugar,2.5,15,1.379411333317583
Librairie Book Shop,4.5,20,1.3791752841426974
Plaza Mexico,4.5,17,1.3789672619047622
Domino's Pizza,4.0,14,1.3787389430284862
SeaVees,5.0,12,1.3787190315315314
Pearl of East,3.0,17,1.378382121151406
How To Buy A House Gal,5.0,10,1.3771875000000002
Bravo Bra Boutique,4.5,13,1.376060606060606
Phoenixville Branch YMCA,3.0,14,1.3758202953447518
4J Laundromat,5.0,13,1.3757441265630925
Bravo Pizza,4.5,12,1.3749807692307696
Smoke Shop Zone,4.0,14,1.3744051778689115
Pilates Powerhouse & Rehab Center,5.0,11,1.3742361111111112
Tampa Bay Dental Implants & Periodontics,4.0,14,1.3738206168831169
Studio510,4.5,12,1.3735702690166978
WANG'S TABLE,4.5,15,1.3732031291592421
Food Drunk Food Truck,4.0,29,1.3731301468193338
Blush Beauty Bar,4.0,12,1.3730333646616542
Lincoln Tactical,2.5,14,1.3725414772727276
Summit Carpet & Upholstery Cleaning,5.0,15,1.3725189393939394
Jimmy John's,4.5,12,1.3722040459540463
The Turntable Shoppe,3.5,12,1.3720833333333333
Bimmerworks,4.5,13,1.3720129870129871
The Spa at Montchanin Village,3.5,11,1.3718750000000002
J.M. Grove Construction & Supply,1.5,12,1.3718750000000002
Whitney Apartments,2.5,10,1.3718750000000002
Ericksen Infiniti,2.0,13,1.3717708333333336
Villa Fresh Italian Kitchen,2.0,16,1.3713332509881426
Santa Barbara Cryotherapy,5.0,12,1.370625
South Tampa Clinic Doctor Riscile's Walk-In,4.0,12,1.3704642907767908
Non Stop Pizza & Grille,3.5,13,1.3701969696969694
Evergreen Mortuary Cemetery & Crematory,4.5,12,1.3701495726495727
Walmart,2.0,16,1.3700048896922508
Pizzeria Maki,5.0,13,1.3689759744623657
Libido Adult Store & Theatre,3.0,13,1.3670175369198314
Villaris by the Pike,3.0,14,1.3663600120809423
Suburban Propane,1.5,13,1.3661538461538458
St Louis Nail,3.5,12,1.3660565476190478
Pho Anh Sang,3.0,19,1.3656853339851178
Pho Hoa Noodle Soup,3.5,21,1.3641743615815
"Lauren Buckley, L.AC",5.0,17,1.3636077724915578
Climate Pro,4.5,11,1.3636002304147468
Complete Fitness Results,4.5,13,1.3635463037711912
The Home Depot,3.5,17,1.3630989876204493
The Brew House,4.0,16,1.3630824203777285
CVS Pharmacy,3.5,17,1.362527255375753
The Hot Water Heater Guys,5.0,11,1.3624759615384616
Below Hair Studio,3.5,12,1.3622619047619047
Carneys Auto Center,4.0,13,1.362250334125334
Sterling Detail,5.0,10,1.36125
Skivvies Esthetics,5.0,10,1.36125
McDonald's,1.0,10,1.36125
Major Tire & Hitch,5.0,11,1.36125
Vesta Wash,2.5,10,1.36125
Club 21Twenty,2.0,14,1.36125
Clean Juice Upper Dublin,4.5,13,1.3610436698717954
CarMax,3.0,13,1.3609126984126987
TLC Landscape Services,4.0,12,1.3606818181818183
Value World,3.5,25,1.3606456180425144
Oxaudio,4.5,12,1.3600694444444446
New Dragon Express,2.5,14,1.3592716346153852
TruReflection Salon,4.5,14,1.3587295997920998
Melady Landscaping,3.0,11,1.3585937499999998
Anytime Fitness,4.0,15,1.358555803571429
Father and Son Tires,4.5,11,1.3577083333333335
Little Sport,4.5,12,1.3576593950603852
Best Life Pharmacy & Restaurant,3.0,19,1.3571998292213223
Flamingo Dry Cleaners,4.5,13,1.3569494047619046
Ratchada Thai Restaurant and Sushi Bar,2.5,22,1.3567263777888776
MrBeast Burger,1.5,13,1.3562410714285718
The Night Owl,4.5,15,1.3560198424807828
Plaza Bowling,4.5,19,1.3559903337117167
Rosenbaum & Associates,4.0,11,1.3559374999999996
La Marqueza - Food Truck,4.5,23,1.3558954834223749
American Spirits,3.5,17,1.3558738868889733
Heaven Nails & Spa,4.0,15,1.355763535551207
Vera Kong Piano Studio,5.0,10,1.3554545454545455
Inspeed Car Care,5.0,11,1.3554545454545455
Burger Lane,2.0,14,1.355391891891892
Cole Brothers,4.0,13,1.3544088319088319
Dairy Queen,2.5,24,1.354245836296386
McLeod Tavern,2.0,13,1.3539183480453976
Jiffy Lube,4.5,16,1.3536860345032538
Subway,2.5,13,1.3531547619047624
Famous Donair,3.5,13,1.3531238922367956
PHDermatology,3.5,13,1.3531087662337664
Ray's Appliances,4.0,14,1.35260989010989
Retro Fitness,3.5,15,1.3526025641025647
Grapevine Wines & Spirits,4.5,16,1.352408369427534
Warminster Veterinary Hospital,4.0,12,1.3523958333333335
Green Relax Center,4.0,15,1.352351795456317
Sprint Store by Connectivity Source,3.0,12,1.3523452380952383
BoConcept Philadelphia,3.5,15,1.3516445182724253
Beach Motor & Tires,5.0,11,1.351590909090909
Bistro La Bête,5.0,15,1.351568479913304
"Leslie P Dillard, DDS",3.5,12,1.3513962962962962
The Dental Specialty Center,2.0,14,1.351057692307692
Blackberry Cafe,3.0,21,1.3509398341603598
Mummys Day Off,4.0,10,1.350625
Forever 21,2.5,18,1.3502191770026553
La Cocina Dominicana,4.0,19,1.3488600190685194
Terry Parkway Animal Hospital,4.5,11,1.34875
Appliance Center,4.5,11,1.3486440677966103
Walmart Neighborhood Market,3.5,18,1.3483925749034538
"The Games Keep, LLC",4.5,14,1.348041137923861
Hair Force,5.0,13,1.347747968794938
Catering BY Masso's,3.5,13,1.3477318128405087
Mid 10 Nutrition,5.0,14,1.3477065185830432
"Karen Singer, MD",4.5,11,1.3470833333333334
Skyview Nails,3.5,11,1.3470833333333334
Bulk Barn,4.0,33,1.345996605167616
Foodwerx,4.5,11,1.3453125
Fairfield Inn & Suites by Marriott Indianapolis Fishers,4.0,14,1.345111268939394
Blue Fin Poke,3.5,15,1.3445762938408898
China Wok,3.5,17,1.3445005892768633
Reel Cinemas Narberth 2,3.5,27,1.3438792220026827
Riverflow Yoga,3.5,10,1.3438636363636363
The Home Depot,3.5,20,1.343002636444016
WOOPS! Cherry Hill,4.0,14,1.3424626663520653
Advanced Urgent Care,1.5,12,1.3421250000000002
Auffenberg Mazda,3.5,15,1.3409729853479853
Digestive Diseases Associates of Tampa Bay,2.0,11,1.3409239130434782
Gen Con,4.5,15,1.3405330405755773
DeeGusto's,4.0,20,1.340296516474909
McDonald's,1.0,13,1.3402539491758239
Sonny's Phat Smoke,4.0,11,1.3399999999999999
Shelbyville Road Veterinary Hospital,2.5,12,1.3396530612244897
Domino's Pizza,3.0,11,1.3393928571428573
Deans Electrical Service,4.5,15,1.3393041424155556
west elm,3.5,20,1.339292227389461
Olive Oils & More,4.0,14,1.3391561563436567
Lily,2.5,12,1.3386262274959084
Bon Prix Auto Sales,2.0,12,1.3383809523809522
Alexa Beauty and Barber,4.0,12,1.3381902472527476
Dead Ringer Analog Bar,4.5,15,1.3378210568943332
Haven Massage & Health Center,5.0,12,1.3376104687994936
Key's Food Store,4.0,13,1.3375432286650826
Kiwi Yogurt,3.5,14,1.337363688123471
Bliss Bodyworks & MedSpa,4.5,12,1.33734375
Firestone Complete Auto Care,4.0,12,1.33734375
Imo's Pizza,3.0,10,1.3367307692307695
AMC Showplace Washington Square 12,3.0,18,1.3360643685293025
Happy Wok,4.0,17,1.3342554493965486
Island Dog Outfitters,4.5,12,1.3342045454545453
Murphy's Bar & Grill,4.0,12,1.3337182017543858
Planet Fitness,2.5,15,1.3335185528756957
Denny Dennis Sporting Goods,4.0,16,1.3332126692144226
Buns in the Oven,3.5,12,1.3329166666666667
Poulin Robert MD,4.0,12,1.3322727272727275
Retro Fitness,3.5,15,1.3320872736447646
Yerli's Alterations & Tailoring,5.0,12,1.3319047619047617
Salon JKU,5.0,11,1.3315319548872178
Advanced Endodontics of Tampa Bay,3.5,12,1.3303409090909093
Hop MD,5.0,11,1.3301524390243906
Asian Cafe,3.0,14,1.3296841817113556
Meineke Car Care Center,4.5,11,1.3281944444444442
China Gate Take Out Restaurant,2.5,14,1.3278940449987773
Bay City Sandwich Shop,4.5,10,1.3275000000000001
Infinity Nails Spa,4.5,12,1.3269149333665462
Jack Joyner Heating & Air Conditioning Company,2.0,11,1.3268012422360247
Cottman Transmission and Total Auto Care,4.5,13,1.326637256360661
The Fitness Formula,5.0,12,1.3262943786982246
Spanish Springs Kennel,3.0,13,1.3262352040816325
Escape,4.5,18,1.3260936853002065
The Munch Factory,4.5,21,1.3260800073999657
Courtesy Collision Tampa,2.0,14,1.3260256968641118
The Waldorf School of Tampa Bay,4.5,11,1.3258333333333336
Spice of India,3.5,16,1.3258091250854407
Quebedeaux Buick GMC - Service Department,2.5,11,1.325712765957447
The Collins Apartments,4.0,10,1.325217391304348
Ulta Beauty,3.0,14,1.3250695912614514
Pizza Hut,2.5,12,1.3241071428571427
Laundry Room of Brandon,4.5,10,1.3240625000000001
Papa John's Pizza,3.5,12,1.3240624999999997
Dérmica MedEsthetics,3.5,13,1.3240349025974028
Extra Space Storage,4.5,11,1.323641304347826
Submarine Gyro Town,3.5,12,1.323623120300752
Select Electric,4.5,12,1.3234914965986397
Dickies BBQ,3.0,15,1.3232316053511708
Life Time,3.5,13,1.3231549009708576
Eye of the Lotus,4.0,18,1.3225255353494205
PODS Moving & Storage,1.5,12,1.3210267857142854
Crossroads 6,3.5,28,1.3209609891936918
Worthy Tattoo Company,3.5,11,1.3201480263157896
"Dodd William A, DMD",3.5,16,1.320020390505777
China City Restaurant,2.5,14,1.3199395432154057
Heritage Hardwood Floors,4.0,11,1.3195089285714285
Penske Truck Rental,3.0,12,1.3188986013986015
AAMCO Transmissions & Total Car Care,3.0,11,1.31875
Petrelli Previtera,2.0,10,1.31875
Maztech,4.5,12,1.3187499999999996
Crest Lake Dog Park,4.5,15,1.3186106515766842
Sam's Pizza,2.0,13,1.3185000000000002
Enterprise Rent-A-Car,3.5,11,1.3182440476190478
Brava Vita Flower & Gifts,3.5,12,1.3182051282051281
Nuts Vs Fruit,5.0,12,1.3179439719998234
Green Valley Decorative Rock,3.5,12,1.3177660926030494
One Click Maids,3.5,11,1.3174621212121211
Wheat Garden,4.0,19,1.3173781988613045
Cherry Hill Beauty Supply & Salon,3.0,15,1.3169296763297873
US Post Office,2.0,21,1.3167137954704153
Spoon Me,3.5,20,1.3165208816964369
Starr Diner,2.0,13,1.3164879032258066
Mt Royal Inn,3.5,14,1.3161893970411618
Coin Less Laundry,3.0,10,1.3157142857142858
Secrets Salon,4.0,10,1.3157142857142858
Taps Pest Services,4.5,11,1.3152083333333335
Fantasy Nail Salon,3.5,11,1.3150795454545454
5 de Mayo Bakery,4.5,17,1.3150023871992573
Superior Trash Service,2.0,12,1.3149196708463946
Affordable Pavers,4.5,12,1.3139204545454546
Maryland Avenue Sub Shop,4.0,15,1.313723264321295
Happy Pets Inn,5.0,10,1.3134375000000005
Jaguar Nashville,5.0,10,1.3134375000000005
Battle Born Food Truck,4.0,20,1.3134147485350547
Old Pueblo Traders,1.0,11,1.3133324175824175
Beantown Pub South,3.0,17,1.3128281265502286
"Munyan Painting, Roofing, and Restoration",2.0,12,1.3122784090909092
Phinny MaGee's Pub,4.0,10,1.3119886363636364
Sally Beauty Supply,3.5,13,1.3116980989857137
Doreen's Jazz,5.0,11,1.311666666666667
Hunan Garden,4.5,10,1.3116666666666665
Pane Rustica Due,4.5,18,1.3112616397072756
Gallery Rinard,5.0,16,1.3101921802012626
Nu Look Lawn Service Corp.,4.5,10,1.31
R J Carroll and Sons Plumbing,1.5,12,1.309090909090909
Wendy's,2.5,14,1.3083832218506135
Sweeties By Mili,3.5,16,1.3083020833333334
Jimmy John's,3.0,13,1.3082835393772894
Blue Raven Solar,3.5,11,1.3081250000000004
KFC,1.5,19,1.3078666240904333
TownePlace Suites Tampa North/I-75 Fletcher,2.5,13,1.3076309523809524
Teresa's Nails,2.0,13,1.3075403708133972
Blimpie,3.5,13,1.3073281250000002
VIP Talent Connect,1.0,10,1.3073076923076927
Wings Mania,3.5,13,1.306167763157895
Spice N' Nice,5.0,11,1.3058216783216783
Diablo's Sports Bar and Grill,2.5,15,1.3055078622578624
Chevy’s Famous Thin Crust Pizza,4.0,13,1.3047628933566435
Wendy's,2.0,13,1.3046599539700807
Petra Market,4.5,10,1.3045833333333334
Taco Bell,2.5,14,1.3037864583333336
The Art of Shaving,2.0,12,1.3029642857142858
FedEx Office Print & Ship Center,3.0,13,1.3025207844451892
White Castle,2.5,20,1.3019497488092808
Bella Cucina Pizzeria,3.5,14,1.3016449175824176
Varietees Bird Store,5.0,15,1.3016303583868236
Repairs & Paints,3.5,11,1.3011778846153845
Healthy Happies Carmel,4.0,15,1.301011946386947
Plato's Closet,2.0,12,1.3007889204545453
Critter Cuts,4.0,12,1.2997901002506267
Ironwood Dental,4.5,12,1.2992613636363641
Epperson,3.5,16,1.298888796625718
Papa John's Pizza,3.0,18,1.298659144752428
Valley ENT,2.0,14,1.2985682849364792
Island Breeze Cafe,4.5,12,1.2980173913043478
Shula's 347 Grill,2.5,14,1.2977359132802682
Safe Solutions Carpet Cleaning,4.5,10,1.2975000000000003
Sink the Ink,3.5,9,1.2974999999999999
CityView on Meridian,1.0,9,1.2974999999999999
Hertz Rent A Car,1.5,9,1.2974999999999999
Caliber Collision,5.0,9,1.2974999999999999
Cowan's South Jersey Masonry,4.5,9,1.2974999999999999
"Allergy, Asthma & Immunology Center",4.5,9,1.2974999999999999
Simply Clean Laundry Service,5.0,9,1.2974999999999999
Castrillo's Pizza of Donelson,3.0,9,1.2974999999999999
Kimberly Home Thrift Shoppe,2.5,11,1.2974999999999999
Speed City Cycle,3.5,10,1.2974999999999999
Gateway Towers,1.0,9,1.2974999999999999
Three Potato Four,5.0,9,1.2974999999999999
La Maison Santa Barbara,5.0,9,1.2974999999999999
National Clock Repair,2.0,9,1.2974999999999999
Carl's Jr,2.5,13,1.297437343358396
Novel Music Row Apartments by Greystar,3.0,11,1.297127192982456
Grocery Outlet Bargain Market,4.0,17,1.2971142886089329
Cardinals Car Wash,4.0,17,1.297067504639719
Jake's Place,4.5,13,1.2970170454545458
Anytime Fitness,4.0,15,1.2962351190476191
Arby's,2.0,14,1.2961795704295707
Barnes Jewish Hospital Cafeteria,2.5,16,1.296081991284578
Community Arts Center,4.5,12,1.2960806297709921
Arber Cafè,4.5,18,1.295945309083098
Domino's Pizza,2.5,11,1.295223214285714
Sport Seasons,4.0,18,1.2943907171216815
Kingpin Lanes,4.0,15,1.2942777135670172
Maverik,4.0,18,1.2937513622248344
Wine and Canvas - Indianapolis North,4.0,21,1.292288532420872
Terraza Cafe,3.0,17,1.2920085923439855
Pizza Hut,2.0,16,1.2919300768802664
Edible Arrangements,3.5,10,1.2917045454545457
Env Hair Studio,4.5,12,1.2904166666666672
TLC Pediatric Dentistry & Orthodontics,4.5,11,1.2904166666666668
Dollar Car Rental,2.5,11,1.2900337837837839
Lexus South Pointe,4.0,11,1.2890000000000001
Mee Lu's Nail Salon,3.5,13,1.288041814271255
Z Brothers Service Center,3.0,13,1.2875224201474205
Stuff'd Buns,5.0,13,1.2853226442889465
Levittown Lanes,2.0,15,1.2852931141439208
Gerber Medical Clinic,3.5,12,1.2850522466039713
Century Auto Body,4.0,13,1.2833125
The Balcony Ballroom,4.0,15,1.2832835186720493
Charlie's Jeans,3.0,15,1.2831354062604063
Cherry Blow Dry Bar,3.5,14,1.283093990590248
Diamond Hill Golf and Country Club,3.0,13,1.282738815789474
A Family Dental Care Center,3.5,10,1.2823214285714286
Kumi Nail Beauty Bar,4.5,13,1.2822840288771942
Cold Stone Creamery,2.5,17,1.2819163000345064
TLC Dental Center,4.0,10,1.2815625000000002
Starbucks,3.0,15,1.2814312562437564
Kings Garden Noodle House,3.0,15,1.2811125435630886
Toby's Shoe Repair,4.0,12,1.2808035714285717
Zushi Dozo,4.0,13,1.2805711722488038
Massage Studio,4.5,17,1.2797954556748161
Equinox Naturopathic Medicine,4.5,11,1.2797916666666667
Animal Veterinary Center,3.5,11,1.2793666666666668
Gold’s Gym - Clearwater,4.0,12,1.279110576923077
Produce Junction,3.5,29,1.278782937111031
Studio Nails,2.0,19,1.278488365800866
Hungry Howie's Pizza & Subs,2.0,12,1.2773397435897436
Fade Masters 5,4.0,11,1.2765625000000003
Lauricella & Sons,5.0,9,1.27625
Terminix,2.0,10,1.27625
Colors Painting Contractor,4.5,9,1.27625
Mountain America Credit Union,3.5,10,1.27625
N-41 Bingo,3.5,10,1.27625
Prowax Auto Detailing,1.0,12,1.2762499999999997
Smoothie King,3.0,13,1.2762409812409814
McDonald's,1.5,12,1.2746153846153843
Toso Orthodontics,5.0,11,1.2745908408408408
Redington Long Pier,2.5,11,1.2745203488372092
Crown Diamond Jewelers,3.5,11,1.274301267281106
Four Seasons Nail Salon,2.5,12,1.2740833333333335
Belle Tire,4.0,13,1.2739695271833429
Causeway Beach Wash,4.0,15,1.2736840716596456
Marshalls,3.0,17,1.2735632402731967
Fit Flex Fly,5.0,16,1.273102607419681
Bonnie Doon Bowling Lanes,3.5,21,1.2725003225026885
TJ Hair Nail & Spa,3.5,12,1.2724967532467533
Gus's Pizzeria Woodstown,2.5,11,1.2723863636363637
Domino's Pizza,3.0,12,1.2721390469416787
House of Stella,4.5,14,1.2720923835055413
Eyecare Plus- Hendersonville,3.5,11,1.2714204545454546
Life Italian Restaurant,3.5,12,1.271303879310345
Joy Bridal Studio,5.0,10,1.2704545454545455
Crocodile Catering,4.5,15,1.2704477058368093
Nocturnal Skateshop,4.5,15,1.2702168101943303
Sprinklers By Rich,4.0,11,1.2699266194331988
Primrose School of Cool Springs,3.5,10,1.269166666666667
The Spark,4.5,20,1.2690076140927782
Terra West Management Services,2.0,13,1.2684077380952385
Little Bit of Heaven,3.5,11,1.268156128552135
Ramada Philadelphia Northeast,1.5,10,1.26775
99 Cents Only Stores,4.0,17,1.2663740002558366
Cam Hair Designs,5.0,11,1.2663592419377356
Cameron Spray & Shine,1.0,11,1.2660389610389609
Premier Dental Partners Downtown,3.5,12,1.2658859649122811
Main Street Salon & Spa,3.5,10,1.2656250000000004
Soulard Pet Sitters,5.0,13,1.2656005398110666
Hydrodog,2.5,11,1.265138888888889
Vegetate,3.0,19,1.2650220546068565
Hair Cuttery,2.5,10,1.2648076923076923
China Sunrise Restaurant,3.5,12,1.2640613207547173
Gap,2.0,10,1.2640151515151516
Wagenwerx,5.0,11,1.2633482142857142
Reno Oriental Rug Wash,5.0,12,1.2629764492753623
China Taste,3.0,19,1.262466346153846
Petco,2.0,12,1.2620951783723529
Truckee Meadow Herbs,4.5,15,1.2620870613304005
ESI Security Services,1.5,13,1.2620511363636364
D's Yoga Home,4.0,14,1.2619139403693178
Tucson Police Department,1.5,11,1.2617105263157895
Malvern Grooms,4.5,12,1.2611162452489109
Winding River Tattoo,5.0,9,1.2610714285714288
Ewing Animal Hospital,3.0,9,1.2610714285714288
Toscana Catering,4.0,9,1.2610714285714288
Exhaust Works,5.0,12,1.2610030206112297
Donatello's,2.5,11,1.2603125000000004
Santa Barbara Food Connection,4.5,10,1.2603125
Park Salad Bar,3.5,16,1.2602916718362285
ABC Tires & Auto,2.5,11,1.260052447552448
Rouses,3.5,22,1.259675950058952
The Lash Den,4.5,13,1.2596447701782023
Miguel's Latin Market,4.0,12,1.2594943379790942
China King,3.5,12,1.259369588744589
Oriental Nails,4.0,10,1.2592500000000002
9 West Mane Salon,4.5,10,1.2592500000000002
New Frontier Outfitters,4.5,12,1.2592207878557615
Sweet Lorraine's Cafe and Bar,2.0,15,1.2591355880961146
Frontier Pest Control,4.5,10,1.2590476190476192
AmeriGas,1.5,11,1.2589843750000003
Retro Fitness,3.5,13,1.2581654456654459
Dream Dance,5.0,11,1.2578333333333336
Fred Meyer,3.5,14,1.257711206896552
Peppermint Hippo Reno,4.0,10,1.2573611111111114
Sparkle Window Cleaning Service,2.0,12,1.2568352272727275
Massage By Daryl,4.5,12,1.2567708333333334
Berry Creamy Frozen Yogurt,4.5,14,1.256554653679654
Seven Qi Spa,3.5,10,1.2565178571428572
Pauline's Deli,4.0,17,1.2559088968082328
Lone Dawg Cafe,4.0,13,1.2556057176391686
Bay Area Auction & Antique Marketplace,3.0,15,1.255177477079776
Chic Venue,4.5,10,1.2550000000000003
